Creation Date,Accession Number,Artist,Credit Line,Display Title,Display Dimensions,Medium,Media & Support,Facility ,Current Location,Location Description,Street Address,Street Address 2,District Name,Geocoding Source,Geocoding Accuracy,Geocoding Accuracy Type,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
2005,2007.32.4,Wang Po Shu,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,Ghinlon/Transcope,47 1/2 x 28 x 7 1/2 in.,"Stainless steel, mirror and glass lenses","Stainless steel, mirror and glass lenses",Octavia Blvd.,Public Display,At Haight St. Nw Corner,"at Haight St., San Francisco, CA",,District 5,,,,,,,,,,
2009,2009.7.16,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [gumpus bumpus],7 x 7 x 18 1/2 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1996,1996.7.d,"Yung, Rene",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,lamp (Take Root),14 x 57 x 7 in.,Aluminum and lighting,Aluminum and lighting,Chinatown Library,Public Display,Reading Room,1135 Powell St.,,District 3,Department Data,,,37.795222,-122.409839,POINT (-122.409839 37.795222),16,6,3,6
1996,1996.7.b,"Yung, Rene",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,lamp (Points of Departure),15 x 23 x 8 in.,Plexiglass and lighting,Plexiglass and lighting,Chinatown Library,Public Display,Reading Room,1135 Powell St.,,District 3,Department Data,,,37.795222,-122.409839,POINT (-122.409839 37.795222),16,6,3,6
2008,2008.7.b,"Finneran, Bean",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Junipero Serra Playground clubhouse,Untitled [south wall],108 x 80 in.,Glazed ceramic tile,Glazed ceramic tile,Junipero Serra Playground,Public Display,Clubhouse South Exterior,"300 Stonecrest Dr, San Francisco, CA 94132",,District 7,Automation,1,parcel,37.724823,-122.473852,POINT (-122.473852 37.724823),41,10,8,41
2006,2007.22.1,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 3 x 1 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,3Rd St. And Revere Avenue,"3rd St and Revere Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.732431,-122.391521,POINT (-122.391521 37.732431),86,2,9,1
2008,2013.3.a-b,"Johnson, Amana",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Joseph Lee Recreation Center,Time to Dream,50 x 80 x 70 in.,"Basalt, basaltic clay, and concrete with glass, travertine and marble tile","Basalt, basaltic clay, and concrete with glass, travertine and marble tile",Joseph Lee Recreation Center,Public Display,Front Lawn,"1395 Mendell St, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.734944,-122.389792,POINT (-122.389792 37.734944),86,2,9,1
2013,2016.21.a-b,"Kusama, Yayoi",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission and the Airport Commission for the San Francisco International Airport,High Heels for Going to Heaven,Left shoe: 61 x 29 1/2 x 37 3/8 inches; Right shoe: 49 5/8 x 27 1/2 x 37 7/8 inches,"Fiberglass-reinforced plastic, stainless steel, and urethane paint","Fiberglass-reinforced plastic, stainless steel, and urethane paint",Terminal 1,SFO,Arrivals (Exit),Secure Connector,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1903,1903.1,"Tilden, Douglas",Collection of the City and County of San Francisco; Funds raised by popular subscription,"California Volunteers, Spanish American War, 1898",288 x 144 x 256 in.,Bronze,Bronze on granite base,,Public Display,,Market and Dolores St.,,District 8,Department Data,,,37.7691599,-122.4267119,POINT (-122.4267119 37.7691599),37,3,5,20
2009,2009.7.22,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [gumpus bumpus],7 x 7 x 18 1/2 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1955,1955.21,"Erckenbrack, Mary E.",Collection of the City and County of San Francisco,Ceramic Mural on Athletics,300 x 192 x 1 1/2 in.,Carved and glazed ceramic,Carved and glazed ceramic,Hamilton Recreation Center,Public Display,Post St. External Facade,1900 Geary Blvd.,,District 5,Department Data,,,37.7845604,-122.4354450,POINT (-122.435445 37.7845604),103,4,11,15
1900,1954.18,Taddeo,Collection of the City and County of San Francisco; Gift of Mrs. William H. Crocker,Fountain of the Tortoises,,Marble and bronze,Marble and bronze,Huntington Park,Public Display,,"California St and Taylor St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.791627,-122.412461,POINT (-122.412461 37.791627),16,6,3,21
2013,2016.19,"Rydingsvard, Ursula von",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the San Francisco International Airport,Ocean Voices II,121 x 57 x 65 in.,"Cedar, graphite","Cedar, graphite",Terminal 3 East,SFO,"Near Exit, Left Of Ellingson",Post-Security E-Plaza,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2009,2013.4.a,"Carey, Michael",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the J.P. Murphy Clubhouse,Woman with Birds [figure],72 x 48 x 12 in.,Patina-finished cast bronze,Patina-finished cast bronze,J.P. Murphy Playground Clubhouse,Public Display,Front Lawn,"1960 9th Ave, San Francisco, CA 94116",,District 7,Automation,1,range_interpolation,37.751717,-122.46532,POINT (-122.46532 37.751717),45,10,8,14
1969,1969.100,"Bufano, Beniamino",Collection of the City and County of San Francisco; Gift of the artist to the City and County of San Francisco,St. Francis of the Guns,115  x 72  x 28 in.,"Steel, bronze, ceramic tile","Steel, bronze, ceramic tile on concrete",CCSF  Ocean Campus,Public Display,Between Phelan Ave. And Science Hall Stairway,"50 Phelan Ave, San Francisco, CA 94112",,District 7,Department Data,,,37.725699,-122.452342,POINT (-122.452342 37.725699),95,9,8,41
1987,1987.44.i,"Kogure, Kimiko",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,Stern Grove Trocadero Clubhouse [second floor window],40 x 30 in.,Stained glass,Stained glass on wood,Trocadero Clubhouse,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
2005,2007.32.2,Wang Po Shu,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,Ghinlon/Transcope,58 x 8 x 4 1/2 in.,"Stainless steel, mirror and glass lenses","Stainless steel, mirror and glass lenses",Octavia Blvd.,Public Display,At Waller St. West Side,"at Waller St., San Francisco, CA",,District 5,,,,,,,,,,
1971,1971.46,"Vaillancourt, Armand",Collection of the City and Couny of San Francisco; Commissioned by the San Francisco Arts Commission for the Embarcadero Plaza,The Embarcadero Fountain,360 x 960 x 630 in.,pre-cast aggregate concrete hollow-core boxes,pre-cast aggregate concrete hollow-core boxes,Embarcadero Plaza,Public Display,,", San Francisco, CA",,District 3,,,,,,,,,,
1939,1939.1,"Moxom, Jack",Collection of the City and County of San Francisco,Sarah B. Cooper Memorial,70  x 156  x 90 in.,Sandstone,Sandstone on concrete,Golden Gate Park,Public Display,Sharon Meadow Picnic Area,Martin Luther King Jr. Drive,,District 5,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
1934,1934.15,"Langdon, Gordon",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,California Agricultural Industry,120 x 324 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
,1984.23,Anonymous,Gift of the Chinese Cultural Center to the San Francisco General Hospital and the Art Commission,Untitled (Horse),"28"" H X 14"" W X 30"" D",Bronze,Bronze,San Francisco General Hospital,City Agency,Main Building Seventh Floor Courtyard,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
1934,1934.6,"Scheuer, Suzanne",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Newsgathering,120 x 120 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1981-1983,1985.5.2,"Adams, Mark",Purchased by the San Francisco Art Commission for the San Francisco International Airport,Garden in San Andreas Valley (The Garden Tapestries),84 x 204 in.,Flat weave wool tapestry,Flat weave wool tapestry,Terminal 2,SFO,Departures Meeting Area,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1894,1897.2,"Porter, Bruce",Collection of the City and County of San Francisco; Gift of a committee of citizens aided by James D. Phelan in 1897 for Portsmouth Square,Robert Louis Stevenson (1850-1894) Memorial,148 x 58 x 36 in.,"Bronze, gilding","Bronze, gilding on granite",Chinatown Portsmouth Square,Public Display,Upper Level,Washington St. and Walter Lum Pl.,,District 3,Department Data,,,37.7947175,-122.4048688,POINT (-122.4048688 37.7947175),104,6,3,6
1903,1903.2.1-2,"Putnam, Arthur",Collection of the City and County of San Francisco; Private commission,Sphinx,58  x 32  x 118 in.,Cast concrete,Cast concrete on concrete,Golden Gate Park,Public Display,Southeast Of De Young Museum,Hagiwara Tea Garden Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2006,2007.20.2.a-d,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Canopy panels),60 x 108 x 144 in.,Galvanized steel,Galvanized steel on painted steel,3rd Street Light Rail,Public Display,3Rd St. Between Kirkwood And La Salle Ave.,"3rd St and La Salle Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.73717,-122.389864,POINT (-122.389864 37.73717),86,2,9,1
2005,2006.5.m,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,10 x 10 x 3 1/2 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
1998,1998.11.b,"Preston, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,Panel,72 x 60 x 3/4 in.,Zinc,Zinc,Civic Center Courthouse,Public Display,4Th Floor Waiting Area,"400 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780413,-122.418795,POINT (-122.418795 37.780413),21,4,10,36
1985,1986.17,"Zajac, Jack",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,Falling Water Santa Cruz II,"95"" H X 8 1/2"" W X 8 1/2"" D",Bronze with granite base,Bronze with granite base,Terminal 1,SFO,Departures,BA/C,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2004,2004.12,"Ozan, Pepe",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Cesar Chavez Overpass,Invocation,144 x 96 x 28 in.,"steel rod and perforated metal galvinized, w/Aero plate, bronzing powder","steel rod and perforated metal galvinized, w/Aero plate, bronzing powder on concrete base",,Public Display,Nw Corner,"Cesar Chavez and Vermont St, San Francisco, CA 94110",,District 10,Automation,1,intersection,37.749544,-122.403055,POINT (-122.403055 37.749544),54,2,9,26
2016,2017.1.e,"Colburn, Adriane",Collection of the City and County of San Francisco,"Shadow Kingdom [Panel 4, Birds]",84 in.,Painted Steel,Painted Steel,Daggett Park,Public Display,"Triangular Parcel Bounded By 7Th, 16Th & Hubbell Streets",,,District 10,Department Data,,,37.766626,-122.396719,POINT (-122.396719 37.766626),33,1,9,4
1991,1991.2.1,"Bongers, Jaap (Jacob)",Collection of the City and County of San Francisco; Commissioned by the San Francisco Art Commission for the Richmond Police Station,Untitled #1,72  x 72 in.,"Marble, granite and bronze","Marble, granite and bronze",SFPD   Richmond Station,City Agency,"Lobby floor, under skylight",461 6th Ave,,District 1,Department Data,,,37.779928,-122.464467,POINT (-122.464467 37.779928),5,8,4,11
2000,2000.13,"Barth, Anders",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Tenderloin Police Station,First Person Plural,"24' 4"" X 8' 2"" overall","Fired clay, glazes","Fired clay, glazes",SFPD   Tenderloin Station,City Agency,Jones Street Facade,301 Eddy St.,,District 6,Department Data,,,37.78366,-122.4129,POINT (-122.4129 37.78366),20,5,10,36
1917,1917.1.b,"Cummings, M. Earl",Collection of the City and County of San Francisco; Gift of Maria Becker,Pool of Enchantment,36 x 30 x 42 in.,"Bronze, stone, granite, and landscaping","Bronze, stone, granite, and landscaping",Golden Gate Park,Public Display,East Of De Young Museum,"Hagiwara Tea Garden Dr., San Francisco, CA",,District 1,,,,,,,,,,
1994,1999.20.c,"Donahue, Marcia",Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,Peach,28 x 48 x 54 in.,Granite,Granite,Chinatown  Woh Hei Yuen Park,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2015,2015.2.a-c,"Kos, Paul",Collection of the City and County of San Francisco,First Responder Plaza,,"bronze, steel, paint, granite, landscape design","bronze, steel, paint, granite, landscape design",SFPD Public Safety Building,City Agency,Community Plaza,3rd Street @China Basin Street,,SFO,Department Data,,,37.772475,-122.389404,POINT (-122.389404 37.772475),34,1,10,4
1982,1985.8.3,"Eversley, Frederick",Purchased by the San Francisco Art Commission for the San Francisco International Airport,Untitled [Transparent/Amber],35 3/4 in. diameter x 3 1/2 in.,Cast resin,Cast resin,Secure Connector,SFO,Windows,Between T1 and T2,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1995,1995.19,"Shum, Hilda",Collection of the City and County of San Francisco; Purchased by the San Francisco Art Commission for the Mental Health Rehabilitation Facility,Fish Tale,,"Stainless steel, mosaic, slate and light","Stainless steel, mosaic, slate and light",San Francisco General Hospital,City Agency,Mental Health Rehabilitation Facility Outside Main Entrance,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2017,2018.2.a-i,"Norris, Sirron",Collection of the City and County of San Francisco,Land of the Helping Hand,,Acrylic Painted Mural on Wall,Acrylic painted mural on wall and eight digital prints on aluminum,San Francisco General Hospital,City Agency,Acute Care Unit Level 1 Pediatric Emergency Department,1001 Portrero Avenue,,District 10,Department Data,,,37.755698,-122.405361,POINT (-122.405361 37.755698),54,3,9,20
2016,2017.1.a-e,"Colburn, Adriane",Collection of the City and County of San Francisco,Shadow Kingdom,,Painted Steel and granite,Painted Steel and granite,Daggett Park,Public Display,"Triangular Parcel Bounded By 7Th,16Th & Hubbell Streetsstreet",,,District 10,Department Data,,,37.766626,-122.396719,POINT (-122.396719 37.766626),33,1,9,4
1987,1987.44.f,"Kogure, Kimiko",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,Stern Grove Trocadero Clubhouse [first floor window],40 x 30 in.,Stained glass,Stained glass on wood,Trocadero Clubhouse,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1934,1934.12.a,"Wight, Clifford",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Farmer,120 x 48 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
2006,2007.21.3.a-kk,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Paving inserts),48 x 48 x 1/2 in.,"Granite, terrazo, sandblasted and painted concrete","Granite, terrazo, sandblasted and painted concrete on concrete",3rd Street Light Rail,Public Display,3Rd St. Between Oakdale And Palou Ave,"3rd St and Palou Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.734013,-122.390968,POINT (-122.390968 37.734013),86,2,9,1
2014,,"Fontana, Bill",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library North Beach Branch,Sonic Dreamscape,2:10; 8 channel loop,"Loudspeakers, audiobox","Loudspeakers, audiobox",San Francisco Public Library North Beach Library,City Agency,,"661 Lombard St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802796,-122.412319,POINT (-122.412319 37.802796),106,6,3,23
2012,2014.7.a-v,"Richards, Peter and Schwartzenberg, Susan",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for McLaren Park,Philosopher's Way,Dimensions variable,"13 granite musing stations, 4 Sierra granite seating elements, 2 granite trailhead plaques, one basalt spring water bowl","13 granite musing stations, 4 Sierra granite seating elements, 2 granite trailhead plaques, one basalt spring water bowl",McLaren Park,Public Display,Park Trails,Mansell St. and John F. Shelley Dr.,,District 9 and 10,Department Data,,,37.7180842,-122.4190721,POINT (-122.4190721 37.7180842),73,9,9,19
2014,2017.6,"Blackstone, Amy",Commissioned by the San Francisco Arts Commission,Boeddeker's Blooming Bounty,74 x 302 in.,Steel,Steel,Father Alfred E. Boeddeker Park,Public Display,Corner Of Jones,246 Eddy Street,,District 6,Department Data,,,37.7843951,-122.4120591,POINT (-122.4120591 37.7843951),20,5,10,36
1999,1999.19.8,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Bench support (Serpent),16 x 15 x 15 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1999,1999.17.4,"Goggin, Brian",Collection of the City and County of San Francisco; Commissioned for by the San Francisco Arts Commission for the Bernal Heights Sidewalk Enhancement Project,Substrada [Job],20 x 14 x 1/2 in.,Concrete,Concrete,Mission St. sidewalk,Public Display,,"3146 Mission St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.747116,-122.419618,POINT (-122.419618 37.747116),83,9,2,2
"July 26, 2003",2005.11.g,"Rodriguez, Isis",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,Los Ninos del Sol,20 1/2 x 37 in.,Glazed ceramic tile,Glazed ceramic tile on cement,Parque Ninos Unidos,Public Display,Treat St. Entrance,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
2011,2011.4,"True, Laurel",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Hayes Valley Playground,Lily Pod,36 x 40 x 40 in.,"Glass, ceramic tile, asphalt, acrylic concrete, terrazzo, fiberglass mesh, foam core","Glass, ceramic tile, asphalt, acrylic concrete, terrazzo, fiberglass mesh, foam core on concrete",Hayes Valley Playground,Public Display,,"Buchanan St and Hayes St, San Francisco, CA 94102",,District 5,Automation,1,intersection,37.776254,-122.427914,POINT (-122.427914 37.776254),22,4,11,9
2002,2002.9,"Beery, Jonathan",Collection of the City and County of San Francisco; Gift to the City from the Friends of Moscone Park and Recreation Center,The Pink Short-spined Starfish,16  x 82  x 80 in.,Bronze,Bronze,Moscone Recreation Center,Public Display,West Playground,Laguna and Bay Streets,,District 2,Department Data,,,37.8021249,-122.4331353,POINT (-122.4331353 37.8021249),17,4,6,13
1935,1973.26.b,"Moya del Pino, Jose",Collection of the City and County of San Francisco,Murals for the Acme Beer Company (The Gathering of the Hops),90 x 312 in.,Fresco secco,Fresco secco,African American Art and Culture Complex,Public Display,3Rd Floor,"726 Fulton St, San Francisco, CA 94102",,District 5,Automation,1,range_interpolation,37.778229,-122.428493,POINT (-122.428493 37.778229),97,4,11,39
